"LOCATION","INDICATOR","SUBJECT","MEASURE","FREQUENCY","TIME","Value","Flag Codes"
"OECDE","TRADEGOODSERV","IMP","MLN_USD","A","2003",5248107.4133,
"OECDE","TRADEGOODSERV","IMP","MLN_USD","A","2004",5646545.235,
"OECDE","TRADEGOODSERV","IMP","MLN_USD","A","2005",6020779.0542,
"OECDE","TRADEGOODSERV","IMP","MLN_USD","A","2006",6556608.9111,
"OECDE","TRADEGOODSERV","IMP","MLN_USD","A","2007",6960197.7596,
"OECDE","TRADEGOODSERV","IMP","MLN_USD","A","2008",7021869.2218,
"OECDE","TRADEGOODSERV","IMP","MLN_USD","A","2009",6255319.4305,
"OECDE","TRADEGOODSERV","IMP","MLN_USD","A","2010",6872315.0248,
"OECDE","TRADEGOODSERV","IMP","MLN_USD","A","2011",7190710.1586,
"OECDE","TRADEGOODSERV","IMP","MLN_USD","A","2012",7171240.4105,
"OECDE","TRADEGOODSERV","IMP","MLN_USD","A","2013",7349909.5399,
"OECDE","TRADEGOODSERV","IMP","MLN_USD","A","2014",7653351.2258,
"EA19","TRADEGOODSERV","IMP","MLN_USD","A","1995",2289510.2472,
"EA19","TRADEGOODSERV","IMP","MLN_USD","A","1996",2385321.1197,
"EA19","TRADEGOODSERV","IMP","MLN_USD","A","1997",2615548.3606,
"EA19","TRADEGOODSERV","IMP","MLN_USD","A","1998",2881308.1135,
"EA19","TRADEGOODSERV","IMP","MLN_USD","A","1999",3106682.998,
"EA19","TRADEGOODSERV","IMP","MLN_USD","A","2000",3480578.5414,
"EA19","TRADEGOODSERV","IMP","MLN_USD","A","2001",3562802.2363,
"EA19","TRADEGOODSERV","IMP","MLN_USD","A","2002",3581992.8806,
"EA19","TRADEGOODSERV","IMP","MLN_USD","A","2003",3693843.0009,
"EA19","TRADEGOODSERV","IMP","MLN_USD","A","2004",3957238.3249,
"EA19","TRADEGOODSERV","IMP","MLN_USD","A","2005",4194227.4708,
"EA19","TRADEGOODSERV","IMP","MLN_USD","A","2006",4549963.3006,
"EA19","TRADEGOODSERV","IMP","MLN_USD","A","2007",4853895.8657,
"EA19","TRADEGOODSERV","IMP","MLN_USD","A","2008",4888983.7218,
"EA19","TRADEGOODSERV","IMP","MLN_USD","A","2009",4340469.9902,
"EA19","TRADEGOODSERV","IMP","MLN_USD","A","2010",4767202.7768,
"EA19","TRADEGOODSERV","IMP","MLN_USD","A","2011",4979318.8012,
"EA19","TRADEGOODSERV","IMP","MLN_USD","A","2012",4939960.9009,
"EA19","TRADEGOODSERV","IMP","MLN_USD","A","2013",5012253.6845,
"EA19","TRADEGOODSERV","IMP","MLN_USD","A","2014",5251688.0773,
"EA19","TRADEGOODSERV","IMP","MLN_USD","A","2015",5582772.3966,
"CRI","TRADEGOODSERV","IMP","MLN_USD","A","2000",8597.2793,
"CRI","TRADEGOODSERV","IMP","MLN_USD","A","2001",8598.1454,
"CRI","TRADEGOODSERV","IMP","MLN_USD","A","2002",9125.1856,
"CRI","TRADEGOODSERV","IMP","MLN_USD","A","2003",9539.7981,
"CRI","TRADEGOODSERV","IMP","MLN_USD","A","2004",9998.807,
"CRI","TRADEGOODSERV","IMP","MLN_USD","A","2005",10693.2787,
"CRI","TRADEGOODSERV","IMP","MLN_USD","A","2006",11529.0877,
"CRI","TRADEGOODSERV","IMP","MLN_USD","A","2007",12692.1955,
"CRI","TRADEGOODSERV","IMP","MLN_USD","A","2008",13537.3326,
"CRI","TRADEGOODSERV","IMP","MLN_USD","A","2009",11000.9389,
"CRI","TRADEGOODSERV","IMP","MLN_USD","A","2010",13061.0237,
"CRI","TRADEGOODSERV","IMP","MLN_USD","A","2011",14454.7567,
"CRI","TRADEGOODSERV","IMP","MLN_USD","A","2012",15585.8375,
"CRI","TRADEGOODSERV","IMP","MLN_USD","A","2013",15847.7788,
"CRI","TRADEGOODSERV","IMP","MLN_USD","A","2014",16818.2167,"E"
"CRI","TRADEGOODSERV","IMP","MLN_USD","A","2015",17593.0777,"E"
